R1_1,R1_2,R1_3,R1_4,R1_5,R1_6,R3_1,R3_2,R3_3,R3_4,R3_5,R3_6,R4_1,R4_2,R4_3,R4_4,R4_5,R4_6
0.0062194044173941,0.0360596859922543,0.0140519105680203,0.0185193758970322,0.0092434341576319,0.0285666130566561,0.0003808716651781,0.0020339924892793,0.0005837119386252,0.00094187341259,0.0005891083179914,0.0009824255851916,0.0033169597145291,0.0138219866341389,0.004963606834688,0.0172287844747977,0.0449268590734284,0.0137204136430305
0.007462018326717,0.0348120324308894,0.012936761230079,0.0167541512598284,0.0093342182172203,0.0275952657562068,0.0010000134001795,0.0016579480704137,0.0005445402327016,0.0005193974428713,0.0011077535102216,0.0014254501001236,0.0020257279605355,0.0104584350416141,0.0031881736610945,0.0244371513123972,0.0319285821474525,0.0098100576635189
0.0074523367174394,0.0372699049244725,0.0118423218529917,0.0162662459131057,0.0102536864566233,0.0186410662689905,0.0005280434921966,0.0026622693077088,0.0005335814273537,0.0004561754315681,0.0009607908923172,0.0013225602862655,0.0031018293348685,0.0139604556134294,0.0072491083596717,0.0156065891019188,0.0380164535210839,0.0162143669019371
0.0066338424144002,0.0360207191176364,0.0137027972890385,0.0175095777390232,0.0107063056928639,0.0185497783301489,0.0004397214645943,0.0022188357857385,0.0005669459404572,0.0012019276997219,0.0009341895242602,0.0014020986051081,0.0028837874048854,0.0115049908650372,0.0008775159699131,0.0199093725362151,0.0406226641968086,0.0037367476245495
0.0086518961495601,0.0351567993249894,0.0122023391884224,0.0154382693082574,0.0104943797349329,0.0200563181413408,0.0008894431107739,0.0018104554526573,0.0014172930156934,0.001377660762334,0.001106936239587,0.0020531292358622,0.0018047094977168,0.0052144494479983,0.0065742934606817,0.0311257886496699,0.0201825715421704,0.018596451425139
0.0074370122249606,0.0353217101359179,0.0115688386389955,0.0174317763851725,0.0102902149317192,0.0099685194156852,0.0007720960175519,0.0027981506462748,0.0038142854908775,0.0058662242751399,0.0005354706178972,0.0007330907487173,0.0018203039616367,0.0080225723094498,0.005394450297423,0.0218491360851591,0.0260860264981857,0.0123528009358482
0.004354524481572,0.0252543746890555,0.0053782264652843,0.0139263352570244,0.0085855849745394,0.0140930025423776,0.0008116649236162,0.0024126785291636,0.0014714771806261,0.0036999475717429,0.001287976469185,0.0011103518771719,0.002714337674464,0.011281664812713,0.0021912803695024,0.0064947927998727,0.0411336432067788,0.0016462712860819
0.0009689095339826,0.0135532942637037,0.0044200106257055,0.0122238778785704,0.0084690928923984,0.0150147895677242,0.0002817536822529,0.0011295107151598,0.0003889947624578,0.0005501563819515,0.0006605974932571,0.0011937070153564,0.0035903522925476,0.0063843180718337,0.0008262901736085,0.0042844405827353,0.0424509479296672,0.0085674165726392
0.0005183494943474,0.0056428568204081,0.0038249620850633,0.0132840583329569,0.0076205397933157,0.0122733872462323,0.0012227859809054,0.0001139836705853,0.0007751811191305,0.0003164891779532,0.0008173243335026,0.0025415821908285,0.0010407260021332,0.0019465049821768,0.001909420527149,0.0022077633348353,0.0262736824405098,0.0098071521599271
0.0018896933103345,0.0053981951674277,0.0044658387894718,0.0114610421984112,0.0079060633180799,0.0116679170784469,0.0006084853649229,0.0008086058955132,0.0011020940227269,0.0007732124565145,0.0004824043263177,0.0025137040862522,0.0009651096456242,0.0008171756595077,0.0020451123145006,0.0040381165901174,0.0030943715238603,0.001273330762054
0.0004358013417015,0.0048349516722405,0.0039376837913909,0.0083871297816075,0.0085113119591593,0.0133314136097735,0.0008584970258229,0.0013876879605996,0.0014687382730428,0.0009469916678938,0.0010807527659165,0.0011758657782138,0.001036754609722,0.000910421531542,0.0019011302028943,0.0051232421515772,0.0013547198439362,0.0006864467675633
0.0009867138000114,0.0044836434445321,0.0030214593104606,0.0054294063161369,0.0071919938724212,0.0141317788376611,0.0001911773525343,0.0005499956797839,0.0004549096510765,0.000547224039158,0.0007513087046325,0.0025419491513575,0.0010686216458504,0.0002991293481367,0.0015404190555998,0.0044052397683901,0.0014630004266109,0.0010087896854079
0.000964545617992,0.0038531087073706,0.0011739133905483,0.0099707657149238,0.0062399108441538,0.0133575015060582,0.0001532791412885,0.0010209985713166,0.0007133006969732,0.0009106020946579,0.000640063289458,0.0028971273533727,0.0011203436138677,0.0006416507569361,0.0016000117760866,0.003634461821614,0.0015083904975622,0.0003299478266699
0.0003633631409807,0.0045630346735878,0.0023959401273729,0.0059844153854532,0.0057719458037376,0.0151157640792005,0.0003383265482507,0.0005932061171177,0.0002909162421592,0.0011521480648521,0.0007470212527546,0.0019642012536318,0.0007884137242015,0.0007355791004617,0.0012105637668095,0.0005121588036462,0.0018257083839815,0.0004011890440888
0.0003707749682551,0.0039578614408119,0.0032024851284596,0.0047426451059696,0.0062839845740746,0.0159468777608032,0.0004505082859736,0.0005348272556098,0.0003184952145775,0.0008454399631523,0.0007431268936731,0.0018454883346682,0.0009295246494599,0.0008091750743328,0.0012254220169613,0.0034586470326191,0.0012385160150648,0.0001531033763489
0.0002514888454008,0.0045435916728686,0.0027478377951349,0.0050886856128609,0.0070206723697928,0.01558851313644,0.0001273636593678,0.0007490265276733,0.000541390992629,0.0009060516001822,0.0005420604193552,0.0026610522013288,0.0007646932559178,0.0002515587776769,0.0011172289326095,0.0029918209598599,0.0018298623284778,0.0004977597575471
0.0010590790291125,0.0051015358683885,0.0027696289140395,0.0049655145017851,0.0064660133406787,0.0151227589961512,0.0003911775076688,0.0006638339544163,0.0002803845361759,0.0007132429530882,0.000460828049018,0.0013361965352691,0.0008552672316676,0.0006922298377503,0.0011038173314774,0.0007831866124586,0.0015540170096485,0.0005020725555091
0.0007110600917594,0.0031401778533932,0.0024887824353681,0.0053475020748308,0.0070537879546695,0.0152204453197891,0.0006181195948918,0.0003986527609673,0.0006005038347274,0.0005521952328212,0.0009250754560922,0.0016850204713137,0.0017858820310622,0.0008817447188561,0.001266443021272,0.000258956871484,0.0022594759597406,0.0005877069455735
0.0006634164127495,0.0035541477971036,0.0019385529128986,0.0043892067649966,0.0076067261715499,0.0160639473616572,0.0006652567658276,0.0009955404764358,0.0008349312525955,0.0004590344357534,0.0006502714590719,0.0022506398006293,0.0011436304984753,0.0010879989903369,0.0012535841537937,0.003233426908708,0.0023791810240328,0.0006091317746341
0.0001783287263592,0.0043967214527471,0.0028114827703901,0.0048783914577414,0.0077261064363874,0.0161601535860996,0.0002376470019,0.0004064631708801,8.994131176507099e-05,0.0005023513812276,0.0009436600060941,0.002365601318113,0.0012115445169311,0.0010961008623244,0.0010963051446969,0.0024735931562603,0.0028009086147546,0.0002478538520838
0.0012128702513855,0.0042384123924396,0.0026313116614996,0.0049659879485404,0.0078804317846183,0.0159401415803375,0.0003802287730063,0.0007304695809091,0.0004873719491125,0.0010665418670476,0.0005235320044799,0.0022992195069461,0.0005268840477845,0.0010517329561678,0.0015081459487127,0.0007159856688308,0.0019321662791385,0.0003712035298189
0.0003433589334886,0.0043257403612771,0.0023143669419529,0.0065163518074079,0.0075186443583476,0.0160760848945891,0.0002332852516877,6.107392201244925e-05,0.00049975107399,0.0018335523205988,0.0006470119113598,0.0027166412751262,0.0003624718798846,0.0008376675649255,0.0008769863521629,0.0018600885997401,0.0019550823734856,0.0003812908801017
0.0007859454098037,0.0043951001665303,0.001937821508811,0.0068647042307858,0.0071561420093444,0.01558921787335,5.073594389213436e-05,0.0004881302585357,0.0002908916585653,0.0014782418323812,0.000776416262846,0.0022629502988225,0.0011749671831665,0.0014490974803527,0.0013468515929819,0.0023828297103599,0.0015398227417652,0.0002423768775755
0.0004935567645063,0.0046052876992305,0.001922643958447,0.0089126956893747,0.0072284889205336,0.0157669021190716,0.0002542794532717,0.0006525552464691,0.0008910834095061,0.0015211196048739,0.0006545175982764,0.0021898096332791,0.0023214583772959,0.0014241745946905,0.0021521325265992,0.0010074264455285,0.0020438967709496,0.000187891324785
0.0004706076575489,0.0036259288723288,0.0014733744296751,0.0095239274391016,0.0076285855305566,0.01523537898767,0.0002164680164933,0.0005129569330592,0.0002653040649888,0.0009683354313934,0.0013122560516,0.0028969376761519,0.0011181313609794,0.0014029889276113,0.0015920306765206,0.001630330140223,0.0020703239353048,0.0001634113785532
0.0006673145401098,0.0047045960610299,0.0028820511904168,0.0093352900101194,0.0077027419450501,0.0147670570584317,0.0005063499575957,0.0004196894273056,0.0003907639807048,0.000738289946248,0.0009704431169429,0.0018895215636924,0.0018688961850595,0.0005991408200811,0.0015759038005284,0.0017736336236948,0.0015021774813681,0.0001458897808249
0.0019812353239993,0.0035284843959834,0.001894734249311,0.009538635288372,0.007946996710738,0.0155770033584019,0.0001367019967964,0.0010453413682452,0.0001395803447145,0.0007569521322395,0.000998971259397,0.0026106034357629,0.00097484205609,0.0016265304024556,0.0017479913831016,0.0008736040026438,0.0020582191999331,0.0001622644141791
0.0007659327218483,0.0042714871823348,0.0015883900126483,0.0096260195157919,0.0076703763163324,0.0153444836581249,0.0002569646015329,0.0006217921355108,0.0004781739188356,0.0005918660441419,0.0010298546627905,0.0026387640240412,0.0005826247548169,0.0006413850633476,0.001756396885276,0.0022220335962591,0.0021881627397898,0.000643963974337
0.0008343295227835,0.0036153969633557,0.0022840551480547,0.0095899895852713,0.0071690806155946,0.0159678853889058,0.0003173682302976,0.0008967067369039,0.0003469973245812,0.0003580542330424,0.0006397490136669,0.0023554889842024,0.0007903889962676,0.0009628166932773,0.0013673540127396,0.002059171953419,0.0026403755670206,0.0005775393669602
0.0002826393233094,0.0026345344790748,0.0027665279990615,0.0103898154872667,0.007835117781408,0.0162120273788718,0.0003339190273072,0.0014505653143142,0.0007192886235513,0.0013443597721847,0.0010682129832956,0.0019076062364989,0.0015110223032936,0.0010042920429037,0.0013851764236877,0.001802787650544,0.0019692838974806,0.0003854043220859
0.0005329140507692,0.0046407222448844,0.0019481033071391,0.0102543698997327,0.0078558236399016,0.016420496063186,0.0002997791257379,0.0006422553541778,0.0001527452576759,0.0009933578136432,0.0011739118746703,0.0019552803911186,0.0010379235467591,0.0015045915620699,0.001963330869353,0.0024602388498284,0.0017559355009771,9.835218874288585e-05
0.0006789382492083,0.0044074842608737,0.0020427773928277,0.0107810550987382,0.0077332343479336,0.0159840415329335,0.0007063657896876,0.0016463279314021,0.0006512714348896,0.001336043185191,0.0012870403785752,0.0026202106806599,0.0009465722441921,0.0014608281844009,0.0019345746208959,0.0016798061100595,0.0016772129818968,0.0003534984272324
0.0001206429235119,0.0036761894678642,0.0025021374509174,0.0099680623283001,0.0072154497209424,0.0157670761376339,0.0003163019694415,0.0010087008518075,0.000853500264329,0.000920108201044,0.0011035553131167,0.003327354078055,0.0016518678578395,0.001522059126822,0.0014729566629636,0.0024840542348529,0.0022138504238527,0.0007158815677033
0.0009181368945782,0.0029683200110184,0.0022377031498804,0.0103043067880651,0.0078273474997886,0.0157064526819553,0.0009281491869877,0.0004133211761798,0.000546303570733,0.000915585238422,0.0012037314229634,0.0031388009152743,0.0012341725089307,0.001795352120616,0.00167295306664,0.0028514472948462,0.0019875653933858,0.0004371156469436
0.0004134722147912,0.0043011215174356,0.0022675294767494,0.0108197005106898,0.0073371878026589,0.0150894199023412,0.0001231425804274,0.000362235185251,0.0005285039627755,0.0009993596103616,0.0013974287311347,0.0021958756185781,0.0004861740132502,0.0003065336952106,0.001433230656689,0.0030870600322042,0.0019043531036289,0.0004714179975228
0.0012953569226464,0.0039976190181128,0.0021602363989896,0.0103697865897919,0.0073147538585326,0.015671966925881,0.0005362861678765,0.0009554075013628,0.000386307008146,0.0007655154284275,0.0006622327096337,0.0025045626870751,0.0010529094362059,0.0011879740907602,0.0015824735358994,0.0021229655621018,0.002148662983715,0.0002491132378351
0.001283162533707,0.0039480562140035,0.0017972726746616,0.0103440963656017,0.0068139989520069,0.0154782229142707,0.0002090293750234,0.0012996733530961,0.0003943558994952,0.0012870841109466,0.0004963946114776,0.0019823511279082,0.0011503355068539,0.0009755367573958,0.0017677664059329,0.0027853981629184,0.0024241683769174,0.0005930838945043
0.000253523398473,0.0042082954762086,0.0013682157194577,0.0102584935197096,0.0074488672507571,0.0165291168658149,0.000296306331204,0.0006608645840224,0.0010048716176021,0.0008889484681906,0.0009924019720218,0.0018787810468567,0.000955252897473,0.000779485318316,0.0019821012294775,0.0023838942199385,0.0024252495642432,0.0005304474446198
0.0011166577985426,0.003450652052465,0.0027956638135985,0.0103537246489051,0.0065448624139023,0.0157762299543278,0.0004862131584742,0.0006453720563451,0.0013000126231225,0.000711913972885,0.0013835240821044,0.0016960884299801,0.0013277743845765,0.0007585563065347,0.0019301460831062,0.0042540302682761,0.002174998178439,0.0004212414364248
0.0004327077749149,0.0034973533778313,0.0023351860699612,0.0097421638904746,0.0072962610310346,0.0156972810739451,0.0003185213474599,0.0013088911009148,0.0009090929752113,0.0004776916107035,0.0013341282959139,0.0020710850228036,0.0005855589110033,0.0009003220992342,0.0018930169067232,0.0008992563150274,0.0021733437219163,0.0004756342106564
0.0007064644963088,0.0027848776686786,0.00229203453821,0.009276713223398,0.0077230155904515,0.0149472809401241,0.0002975744911528,0.0012524204590897,0.0005772215004388,0.000570653167904,0.0005135202697747,0.0023393033133658,0.001351140281329,0.0007318906110437,0.0019229138451912,0.0011145108645862,0.0026200946587798,0.0002398933242365
0.0010956321419465,0.0035524559193507,0.0024156118092497,0.0091658440321647,0.0073720271379063,0.0170526825574931,0.0003470106300807,0.0005428970070088,0.0003918304142293,0.0009335226392776,0.0010269741961436,0.0029152989055967,0.0016293942726791,0.001256268307755,0.001781839421344,0.0018822349582604,0.0019370805252122,0.0003706158553317
0.0017887308525305,0.0035732087950961,0.0038830352133048,0.009720421244175,0.006587797554346,0.0159585078795132,0.0003735819994743,0.0009138362948178,0.0002896989625097,0.0011839328473288,0.0003028987256596,0.0022186856373163,0.0007235210470102,0.0013986645830294,0.0017401939202496,0.0018811567910324,0.0022395418434878,0.0003985973200867
0.0012272058780216,0.0051141582402386,0.0040271251038494,0.0102993930567671,0.0075820817211932,0.0157035175879396,0.0002259114005759,0.000675086753711,0.0004534869747203,0.0010418826402556,0.0012359035925987,0.0026669909727689,0.0007682745628901,0.0009924671741482,0.0014309570383768,0.0030842969190958,0.0020169406882285,0.0003272126141509
0.000385074319151,0.0078387291225248,0.0052902411450621,0.0130122601515147,0.0059652025872276,0.0062436821741,0.0004321752017523,0.0003822625439549,0.0003415314543638,0.001201320683907,0.0012625526137237,0.0016170533148946,0.0021065696745813,0.0026375557876018,0.0029964935033024,0.0032701486119036,0.0173390159068131,0.0048338999469721
0.00543161220027,0.0181045283046195,0.0068371346662555,0.0118305813429366,0.0053424853669325,0.009036517470751,0.0005589788351048,0.0002813136401782,0.0003129756349407,0.0002707360680166,0.0008029479753144,0.0009803014309263,0.0053740384501703,0.0088255566940523,0.0138120593089826,0.0035206903933033,0.0322016596735395,0.0059081576887287
0.0046957461705016,0.0297940042545838,0.0068500704529746,0.0160566994169812,0.0085599802093257,0.0088331185413341,0.0005757090504629,0.0015224950161125,0.0003487554991331,0.0007393326679832,0.0011858719016428,0.0007374414277927,0.0066715858492995,0.0132626346488982,0.0229885585943875,0.0056055225608269,0.0405994096845831,0.0050732089416322
